C,N,O,H,S,F,Cl,NumAtoms,AtomIsInRing,AtomIsAromatic,NumBonds,BondIsConjugated,BondIsAromatic,NumRotatableBonds,fr_C_O_noCOO,fr_Al_COO,fr_Ar_COO,fr_Al_OH,fr_Ar_OH,fr_NH2,fr_SH,fr_sulfide,fr_alkyl_halide,ExactMolWt,FpDensityMorgan3,MolLogP,MolMR,FractionCSP3,has_CN(C)C,has_CNC,has_C=NC,has_Thiophene,has_Pyrrole,has_Benzimidazole,has_Benzothiophene,has_Naphthalene,has_Biphenyl,has_Triphenylamine,dipole,homo,lumo,gap,energy,a,b,c,PCE,Jsc,Voc,FF,MolFormular,SMILES
34.0,3.0,5.0,31.0,0.0,6.0,0.0,79.0,24.0,24.0,83.0,35.0,26.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,675.2167904120008,1.3958333333333333,9.232699999999998,166.81499999999986,0.3235294117647059,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.5231824265,-5.39419,-1.52588,3.86831,-66686.90835084279,0.004864672694244334,0.001621347794928931,0.001561339499888007,10.4839,18.19875,0.833974291513192,0.690762333083177,C34H31F6N3O5,[H]c1c(C(F)(F)F)c([H])c2c([H])c(-c3c([H])n(C([H])([H])[H])c([H])c(-c4c([H])c5c([H])c(C(F)(F)F)c([H])c([H])c5n4C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c3=O)n(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2c1[H]
52.0,6.0,0.0,28.0,4.0,0.0,0.0,90.0,52.0,52.0,100.0,68.0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.1258288960007,0.9032258064516129,14.399719999999988,255.6459999999997,0.038461538461538464,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.2633393434,-5.60191,-2.16684,3.43507,-106554.7832814738,0.004024202794238845,0.001647130681538805,0.001361021020533557,11.27184,20.332,0.799167627113859,0.693708205215509,C52H28N6S4,[H]c1c(C#N)sc(-c2c([H])c([H])c3c(c2[H])c2c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c([H])c2n3C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])n2c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c3c3c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c([H])c32)c1[H]
32.0,3.0,2.0,23.0,2.0,0.0,0.0,62.0,28.0,28.0,66.0,41.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.1231689760002,1.7435897435897436,9.06116,160.05799999999996,0.0625,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4647700665,-4.92095,-2.85331,2.06764,-63725.25556181055,0.009579954973617863,0.001539122795489087,0.001349312445836334,18.77601,22.56425,1.00281346616283,0.829778633787981,C32H23N3O2S2,[H]C(=C(C#N)C#N)c1sc(-c2sc(-c3c([H])c([H])c(N(c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
64.0,2.0,0.0,48.0,0.0,0.0,0.0,114.0,56.0,56.0,124.0,72.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.381749536001,0.7727272727272727,16.680599999999984,285.01399999999995,0.03125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5127699515,-4.56822,-1.42037,3.14785,-70034.38820201099,0.002790912828014342,0.001685184552445594,0.001220441068552214,18.60518,22.09475,1.03460570569076,0.813897875748036,C64H48N2,[H]/C(=C(\[H])c1c([H])c([H])c2c(c1[H])c1c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c1n2C([H])([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])n1c2c([H])c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2c2c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c21)c1c([H])c([H])c([H])c([H])c1[H]
43.0,3.0,1.0,32.0,0.0,3.0,0.0,82.0,42.0,42.0,88.0,52.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,663.2497473040005,1.04,12.440999999999988,197.77539999999976,0.023255813953488372,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.6491445508,-5.03584,-1.08305,3.95279,-59701.81370840604,0.005118689273843445,0.00143757929959935,0.001144895876538271,18.50898,21.754,0.978793702058942,0.869265004188272,C43H32F3N3O,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c(OC(F)(F)F)c([H])c(-c4c([H])c([H])c(N(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c3N([H])[H])c([H])c2[H])c([H])c1[H]
54.0,2.0,6.0,44.0,0.0,0.0,0.0,106.0,48.0,48.0,113.0,65.0,48.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.3199371280008,0.7258064516129032,13.060199999999986,247.9909999999996,0.07407407407407407,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0825307656,-4.81352,-2.0651,2.748419999999999,-71879.17066890407,0.003155470291669623,0.001851340005859491,0.001400211575532669,20.46051,25.09525,0.999948762104437,0.815355830573224,C54H44N2O6,[H]c1c([H])c(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c(C(=O)C(=O)c4c([H])c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c(OC([H])([H])[H])c([H])c6[H])c6c([H])c([H])c(OC([H])([H])[H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c([H])c1OC([H])([H])[H]
28.0,3.0,2.0,21.0,1.0,0.0,0.0,55.0,23.0,23.0,58.0,35.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.13544791200025,1.7941176470588236,7.332660000000005,136.745,0.07142857142857142,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6785164857,-5.03663,-2.70609,2.33054,-48719.82227109379,0.009895962286610558,0.002934763611853279,0.002326487356398991,20.0109,23.95075,0.991279646119977,0.842851987368066,C28H21N3O2S,[H]C(=C(C#N)C#N)c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
47.0,3.0,4.0,40.0,0.0,3.0,0.0,97.0,42.0,42.0,103.0,55.0,42.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,767.2970914200008,1.0701754385964912,12.595599999999989,222.30239999999975,0.10638297872340426,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0560685645,-4.51437,-0.79277,3.7216,-70106.92838472637,0.003353513712629563,0.001004919094663764,0.0007904831175136742,18.4408,22.323875,0.963936600873682,0.856962276741806,C47H40F3N3O4,[H]c1c([H])c(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(N(c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])c([H])c4[H])c(N([H])[H])c(C(F)(F)F)c3[H])c([H])c2[H])c([H])c([H])c1OC([H])([H])[H]
22.0,3.0,0.0,11.0,2.0,0.0,0.0,38.0,23.0,23.0,42.0,31.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0394393520002,1.6296296296296295,6.521460000000003,111.8607,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.7966396663,-5.80256,-2.13843,3.66413,-49086.80164580718,0.0177724805082417,0.004443573138724558,0.003554789219612393,20.1663,24.595875,1.02602554499184,0.79910854158104,C22H11N3S2,[H]c1c(C#N)sc(-c2c([H])c([H])c3c(c2[H])c2c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c([H])c2n3[H])c1[H]
62.0,3.0,4.0,57.0,0.0,0.0,0.0,126.0,54.0,54.0,134.0,69.0,54.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.4349073040013,0.6521739130434783,16.761899999999994,286.2709999999998,0.12903225806451613,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.2148816319,-4.41474,-0.79282,3.62192,-77775.66322994838,0.001866829966561943,0.0005474245989359545,0.0004381774451788087,17.7916,23.423625,0.947290240974313,0.801821756526296,C62H57N3O4,[H]c1c([H])c(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c(N(c4c([H])c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c(OC([H])([H])[H])c([H])c6[H])c6c([H])c([H])c(OC([H])([H])[H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c([H])c1OC([H])([H])[H]
28.0,2.0,0.0,16.0,2.0,0.0,0.0,48.0,28.0,28.0,52.0,36.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0754905120003,1.1875,8.220960000000003,133.36999999999998,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,10.4444664433,-6.2589,-2.27318,3.98572,-53893.27317344882,0.008022152801223271,0.005646824875833806,0.003378714742990234,7.76215999999999,14.83975,0.971326296978835,0.538506387760133,C28H16N2S2,[H]c1c(C#N)sc(-c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c(-c5sc(C#N)c([H])c5[H])c4[H])c3[H])c2[H])c1[H]
104.0,6.0,0.0,76.0,0.0,0.0,0.0,186.0,104.0,104.0,204.0,124.0,108.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.6131464320017,0.509090909090909,28.546200000000052,464.01000000000124,0.019230769230769232,4.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.2253121619,-4.53455,-1.02537,3.509180000000001,-117867.0099698787,0.001239785187753525,0.0005280969400650042,0.0004549905756659357,20.367795,24.791,1.00209021353218,0.819866514477139,C104H76N6,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c4c(c3[H])c3c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c([H])c3n4C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])n3c4c([H])c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c4c4c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c([H])c43)c([H])c2[H])c([H])c1[H]
54.0,7.0,0.0,27.0,6.0,0.0,0.0,94.0,48.0,48.0,102.0,75.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0652198640007,0.8059701492537313,16.819079999999992,278.6119999999997,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8476417685,-5.45446,-3.2669,2.18756,-131756.1087209054,0.0008218387421561478,0.0006385632883310919,0.0003635587748381069,20.73214,24.984875,1.01618816150529,0.816568872719241,C54H27N7S6,[H]C(=C(C#N)C#N)c1sc(-c2sc(-c3c([H])c([H])c(N(c4c([H])c([H])c(-c5sc(-c6sc(C([H])=C(C#N)C#N)c([H])c6[H])c([H])c5[H])c([H])c4[H])c4c([H])c([H])c(-c5sc(-c6sc(C([H])=C(C#N)C#N)c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
42.0,5.0,0.0,23.0,4.0,0.0,0.0,74.0,38.0,38.0,80.0,57.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0836297360005,1.2156862745098038,12.931519999999987,212.78299999999976,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7572755102,-5.36091,-3.15724,2.20367,-94628.3177940712,0.004880511556759977,0.0006822206019959235,0.0006071888469727258,21.4786,24.844625,1.03542507576215,0.834939188961373,C42H23N5S4,[H]C(=C(C#N)C#N)c1sc(-c2sc(-c3c([H])c([H])c(N(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c(-c5sc(-c6sc(C([H])=C(C#N)C#N)c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
48.0,13.0,0.0,21.0,3.0,0.0,0.0,85.0,45.0,45.0,93.0,72.0,48.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.1205006720004,0.890625,11.46317999999999,247.9609999999998,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2135431391,-5.85675,-3.7251,2.13165,-101880.189622827,0.001193674534244675,0.001192463379615819,0.0005994001438662662,17.1923,22.143875,0.966868475092527,0.802995218774078,C48H21N13S3,[H]C(=C(C#N)C#N)c1c([H])c([H])c(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4c([H])c([H])c(C([H])=C(C#N)C#N)c5nsnc45)c([H])c3[H])c3c([H])c([H])c(-c4c([H])c([H])c(C([H])=C(C#N)C#N)c5nsnc45)c([H])c3[H])c([H])c2[H])c2nsnc12
45.0,4.0,0.0,24.0,3.0,0.0,0.0,76.0,45.0,45.0,84.0,60.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.1163097680004,0.9423076923076923,13.41653999999999,217.72699999999983,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.6949434548,-5.4821,-2.20622,3.27588,-85435.80982138107,0.001606574562896625,0.001605253602057713,0.0008197486909012058,20.48035,24.107,1.03387605821556,0.821723539238293,C45H24N4S3,[H]c1c([H])c(N(c2c([H])c([H])c(-c3sc4c([H])c([H])c(C#N)c([H])c4c3[H])c([H])c2[H])c2c([H])c([H])c(-c3sc4c([H])c([H])c(C#N)c([H])c4c3[H])c([H])c2[H])c([H])c([H])c1-c1sc2c([H])c([H])c(C#N)c([H])c2c1[H]
34.0,5.0,0.0,19.0,2.0,0.0,0.0,60.0,28.0,28.0,64.0,45.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.1081876080003,1.3414634146341464,9.474519999999998,166.15699999999995,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8672188955,-5.62759,-3.17582,2.45177,-64617.41316899754,0.008134145535302303,0.001503868158081319,0.001300257019970111,20.29568,22.8726666666667,1.08368388255031,0.818811986643522,C34H19N5S2,[H]C(=C(C#N)C#N)c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c(-c4sc(C([H])=C(C#N)C#N)c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
36.0,3.0,0.0,21.0,2.0,0.0,0.0,62.0,36.0,36.0,68.0,47.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.1176896720003,1.3902439024390243,10.663159999999996,172.1929999999999,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.9059476812,-5.36844,-2.06318,3.30526,-63748.11425311221,0.008036445198511417,0.001545838454548555,0.001325344025585536,20.38912,23.2898333333333,1.0857708255824,0.806294937851874,C36H21N3S2,[H]c1c([H])c([H])c(N(c2c([H])c([H])c(-c3sc4c([H])c([H])c(C#N)c([H])c4c3[H])c([H])c2[H])c2c([H])c([H])c(-c3sc4c([H])c([H])c(C#N)c([H])c4c3[H])c([H])c2[H])c([H])c1[H]
40.0,4.0,4.0,28.0,1.0,0.0,0.0,77.0,41.0,41.0,83.0,55.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.1831263760005,0.8979591836734694,11.838099999999988,197.8657999999998,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5036906338,-5.15349,-2.35765,2.79584,-66834.30106026461,0.007481435412132062,0.001287610324140851,0.001118922376251605,17.4985461538461,22.1251923076923,1.04058418037941,0.760042178261284,C40H28N4O4S,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3sc(-c4c([H])c([H])c(N(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c([N+](=O)[O-])c3[N+](=O)[O-])c([H])c2[H])c([H])c1[H]
39.0,3.0,0.0,27.0,2.0,0.0,0.0,71.0,36.0,36.0,77.0,47.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.1646398640005,1.4772727272727273,11.588419999999994,186.4039999999998,0.07692307692307693,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.2956623727,-5.35847,-2.01515,3.343319999999999,-66952.9495653349,0.006171455428289168,0.001491343631199457,0.001243248660793546,19.1474646153846,22.038,1.07929996653754,0.805001951685208,C39H27N3S2,[H]c1c([H])c(N(c2c([H])c([H])c(-c3sc4c([H])c([H])c(C#N)c([H])c4c3[H])c([H])c2[H])c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c([H])c1-c1sc2c([H])c([H])c(C#N)c([H])c2c1[H]
40.0,3.0,0.0,29.0,2.0,0.0,0.0,74.0,36.0,36.0,80.0,47.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.1802899280005,1.4,11.96065999999999,190.89299999999977,0.1,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6484335123,-5.29599,-2.03538,3.26061,-68020.88693152022,0.004019284585390566,0.001533842522784868,0.001136735364266819,20.8776307692308,23.4043076923077,1.09473989022155,0.814843996793874,C40H29N3S2,[H]c1c([H])c(N(c2c([H])c([H])c(-c3sc4c([H])c([H])c(C#N)c([H])c4c3[H])c([H])c2[H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1-c1sc2c([H])c([H])c(C#N)c([H])c2c1[H]
30.0,3.0,0.0,19.0,2.0,0.0,0.0,54.0,28.0,28.0,58.0,39.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.10203960800027,1.7714285714285714,9.043959999999998,146.95399999999998,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1067826332,-5.23042,-2.98299,2.24743,-57500.49790934258,0.01854236676001173,0.001824693962038288,0.001698759652783457,17.5758628571428,21.9835238095238,1.03564934127786,0.771981003829398,C30H19N3S2,[H]C(=C(C#N)C#N)c1sc(-c2sc(-c3c([H])c([H])c(N(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
52.0,5.0,2.0,43.0,1.0,0.0,0.0,103.0,50.0,47.0,112.0,61.0,49.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.313746616001,1.5166666666666666,12.906299999999986,243.99199999999954,0.15384615384615385,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0751026742,-5.63497,-2.39508,3.23989,-76913.00285854685,0.004240998055587755,0.0009713804717722016,0.0008167974998872699,15.3445384615385,21.9061538461538,0.940927418716247,0.744443209163312,C52H43N5O2S,[H]c1c([H])c([H])c(-n2c(-c3c([H])c([H])c(-c4sc(-c5c([H])c([H])c(-c6nc7c([H])c([H])c([H])c([H])c7n6-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c5c4C(=O)N(C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C5=O)c([H])c3[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
42.0,5.0,0.0,23.0,4.0,0.0,0.0,74.0,38.0,38.0,80.0,57.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0836297360005,1.2156862745098038,12.931519999999987,212.78299999999976,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8294401004,-5.36109,-3.15705,2.20404,-94628.31737036273,0.004828200712993993,0.0006851759703211595,0.0006086542629846633,21.43296,23.5392307692308,1.10491648983009,0.824063031942389,C42H23N5S4,[H]C(=C(C#N)C#N)c1sc(-c2sc(-c3c([H])c([H])c(N(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c(-c5sc(-c6sc(C([H])=C(C#N)C#N)c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
44.0,4.0,8.0,36.0,1.0,0.0,0.0,93.0,41.0,41.0,99.0,59.0,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.2253851120006,0.8771929824561403,11.87249999999999,224.07379999999972,0.09090909090909091,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8787030637,-4.77383,-2.23414,2.53969,-79283.77771678737,0.004161748578586286,0.0008728901613727632,0.0007347632757356066,17.7295630769231,21.7749230769231,1.05004815669135,0.775411409042942,C44H36N4O8S,[H]c1c([H])c(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(-c3sc(-c4c([H])c([H])c(N(c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])c([H])c4[H])c([N+](=O)[O-])c3[N+](=O)[O-])c([H])c2[H])c([H])c([H])c1OC([H])([H])[H]
48.0,2.0,2.0,34.0,1.0,0.0,0.0,87.0,49.0,48.0,95.0,57.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.2340993280005,0.8867924528301887,12.773399999999986,217.56779999999972,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.5268564277,-5.20262,-1.81866,3.38396,-68155.56900995508,0.003087036032580041,0.001310060813095888,0.0010520753387601,18.5644064516129,23.8572580645161,1.01204887883152,0.768880863359991,C48H34N2O2S,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c4c(c3[H])-c3c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c([H])c3S4(=O)=O)c([H])c2[H])c([H])c1[H]
32.0,3.0,2.0,25.0,3.0,0.0,0.0,65.0,26.0,23.0,70.0,37.0,25.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.1108900400006,1.975,9.067259999999997,164.0599999999998,0.25,1.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.9821791138,-6.269,-3.031,3.238,-74591.37931870768,0.005698474731295051,0.002830587590373936,0.001951759426975008,15.0682448979592,21.4964285714286,0.955212099864689,0.733831825810906,C32H25N3O2S3,[H]c1c(C#N)c([H])c2c([H])c(-c3sc(-c4sc5c([H])c([H])c(C#N)c([H])c5c4[H])c4c3C(=O)N(C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C4=O)sc2c1[H]
48.0,4.0,0.0,34.0,0.0,0.0,0.0,86.0,50.0,50.0,94.0,60.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.2783470880006,0.9038461538461539,13.056599999999984,217.28199999999973,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6773711018,-5.0264,-1.61816,3.40824,-56214.41992272913,0.01080078909825005,0.0007179245401577692,0.0006794582718842627,17.6048888888889,22.1319047619048,1.00865751696344,0.78862541018667,C48H34N4,[H]c1nc2c(c([H])c1-c1c([H])c([H])c(N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c1[H])c([H])c([H])c1c([H])c(-c3c([H])c([H])c(N(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])nc12
42.0,3.0,1.0,33.0,0.0,0.0,0.0,79.0,42.0,42.0,85.0,51.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.2623626760005,1.0,10.658899999999992,191.9209999999998,0.023809523809523808,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9213392721,-4.76206,-1.08216,3.6799,-50540.4999735629,0.008197316064008349,0.001441702413540546,0.001247469672448839,19.9314349206349,23.0904761904762,1.06499809146147,0.810507143755386,C42H33N3O,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])n(C([H])([H])[H])c([H])c(-c4c([H])c([H])c(N(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c3=O)c([H])c2[H])c([H])c1[H]
30.0,0.0,4.0,22.0,2.0,0.0,0.0,58.0,36.0,28.0,64.0,36.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.09595118400034,1.4166666666666667,8.020000000000005,145.9199999999999,0.13333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5701847693,-5.27584,-1.25008,4.02576,-61263.8921001674,0.01026918119948346,0.0018702222641058,0.001620485389259607,14.745785915493,20.2840845070423,0.97909912454109,0.742481865608738,C30H22O4S2,[H]c1sc(-c2c([H])c([H])c(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c(-c5sc([H])c6c5OC([H])([H])C([H])([H])O6)c([H])c4[H])c3[H])c([H])c2[H])c2c1OC([H])([H])C([H])([H])O2
